,scennumb,nsites_train,intra,select,regression,idtrain,idtest,hm,y_ref,y_pred,TP,TN,weights
413,2,1,0,1,0,2,1,1,0,0,0,1,0.703488372093
414,2,1,0,1,0,2,1,1,1,1,1,0,0.703488372093
415,2,1,0,1,0,2,1,0,0,1,0,0,0.703488372093
416,2,1,0,1,0,2,1,1,0,0,0,1,0.703488372093
417,2,1,0,1,0,2,1,1,0,0,0,1,0.703488372093
418,2,1,0,1,0,2,1,1,1,1,1,0,0.703488372093
419,2,1,0,1,0,2,1,0,0,1,0,0,0.703488372093
420,2,1,0,1,0,2,1,0,1,0,0,0,0.703488372093
421,2,1,0,1,0,2,1,1,0,0,0,1,0.703488372093
422,2,1,0,1,0,2,1,1,1,1,1,0,0.703488372093
423,2,1,0,1,0,2,1,1,1,1,1,0,0.703488372093
424,2,1,0,1,0,2,1,0,0,1,0,0,0.703488372093
425,2,1,0,1,0,2,1,1,0,0,0,1,0.703488372093
426,2,1,0,1,0,2,1,0,0,1,0,0,0.703488372093
427,2,1,0,1,0,2,1,1,0,0,0,1,0.703488372093
428,2,1,0,1,0,2,1,0,0,1,0,0,0.703488372093
429,2,1,0,1,0,2,1,1,1,1,1,0,0.703488372093
430,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
431,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
432,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
433,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
434,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
435,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
436,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
437,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
438,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
439,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
440,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
441,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
442,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
443,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
444,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
445,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
446,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
447,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
448,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
449,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
450,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
451,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
452,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
453,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
454,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
455,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
456,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
457,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
458,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
459,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
460,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
461,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
462,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
463,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
464,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
465,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
466,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
467,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
468,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
469,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
470,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
471,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
472,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
473,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
474,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
475,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
476,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
477,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
478,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
479,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
480,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
481,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
482,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
483,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
484,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
485,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
486,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
487,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
488,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
489,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
490,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
491,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
492,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
493,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
494,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
495,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
496,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
497,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
498,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
499,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
500,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
501,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
502,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
503,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
504,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
505,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
506,2,1,0,0,0,2,1,0,1,0,0,0,0.703488372093
507,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
508,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
509,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
510,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
511,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
512,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
513,2,1,0,0,0,2,1,1,0,0,0,1,0.703488372093
514,2,1,0,0,0,2,1,0,0,1,0,0,0.703488372093
515,2,1,0,0,0,2,1,1,1,1,1,0,0.703488372093
516,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
517,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
518,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
519,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
520,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
521,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
522,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
523,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
524,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
525,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
526,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
527,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
528,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
529,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
530,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
531,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
532,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
533,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
534,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
535,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
536,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
537,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
538,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
539,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
540,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
541,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
542,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
543,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
544,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
545,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
546,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
547,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
548,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
549,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
550,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
551,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
552,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
553,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
554,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
555,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
556,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
557,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
558,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
559,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
560,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
561,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
562,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
563,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
564,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
565,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
566,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
567,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
568,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
569,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
570,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
571,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
572,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
573,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
574,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
575,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
576,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
577,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
578,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
579,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
580,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
581,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
582,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
583,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
584,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
585,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
586,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
587,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
588,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
589,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
590,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
591,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
592,2,1,0,1,1,2,1,0,1,0,0,0,0.703488372093
593,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
594,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
595,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
596,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
597,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
598,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
599,2,1,0,1,1,2,1,1,0,0,0,1,0.703488372093
600,2,1,0,1,1,2,1,0,0,1,0,0,0.703488372093
601,2,1,0,1,1,2,1,1,1,1,1,0,0.703488372093
602,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
603,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
604,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
605,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
606,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
607,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
608,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
609,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
610,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
611,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
612,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
613,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
614,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
615,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
616,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
617,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
618,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
619,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
620,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
621,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
622,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
623,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
624,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
625,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
626,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
627,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
628,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
629,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
630,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
631,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
632,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
633,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
634,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
635,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
636,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
637,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
638,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
639,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
640,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
641,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
642,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
643,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
644,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
645,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
646,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
647,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
648,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
649,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
650,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
651,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
652,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
653,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
654,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
655,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
656,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
657,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
658,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
659,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
660,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
661,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
662,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
663,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
664,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
665,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
666,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
667,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
668,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
669,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
670,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
671,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
672,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
673,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
674,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
675,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
676,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
677,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
678,2,1,0,0,1,2,1,0,1,0,0,0,0.703488372093
679,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
680,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
681,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
682,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
683,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
684,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
685,2,1,0,0,1,2,1,1,0,0,0,1,0.703488372093
686,2,1,0,0,1,2,1,0,0,1,0,0,0.703488372093
687,2,1,0,0,1,2,1,1,1,1,1,0,0.703488372093
688,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
689,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
690,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
691,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
692,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
693,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
694,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
695,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
696,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
697,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
698,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
699,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
700,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
701,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
702,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
703,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
704,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
705,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
706,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
707,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
708,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
709,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
710,2,1,0,1,0,3,1,0,1,0,0,0,0.703488372093
711,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
712,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
713,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
714,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
715,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
716,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
717,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
718,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
719,2,1,0,1,0,3,1,0,1,0,0,0,0.703488372093
720,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
721,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
722,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
723,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
724,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
725,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
726,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
727,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
728,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
729,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
730,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
731,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
732,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
733,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
734,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
735,2,1,0,1,0,3,1,0,1,0,0,0,0.703488372093
736,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
737,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
738,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
739,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
740,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
741,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
742,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
743,2,1,0,1,0,3,1,0,1,0,0,0,0.703488372093
744,2,1,0,1,0,3,1,0,1,0,0,0,0.703488372093
745,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
746,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
747,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
748,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
749,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
750,2,1,0,1,0,3,1,0,1,0,0,0,0.703488372093
751,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
752,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
753,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
754,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
755,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
756,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
757,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
758,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
759,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
760,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
761,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
762,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
763,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
764,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
765,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
766,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
767,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
768,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
769,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
770,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
771,2,1,0,1,0,3,1,1,0,0,0,1,0.703488372093
772,2,1,0,1,0,3,1,0,0,1,0,0,0.703488372093
773,2,1,0,1,0,3,1,1,1,1,1,0,0.703488372093
774,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
775,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
776,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
777,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
778,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
779,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
780,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
781,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
782,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
783,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
784,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
785,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
786,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
787,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
788,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
789,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
790,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
791,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
792,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
793,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
794,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
795,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
796,2,1,0,0,0,3,1,0,1,0,0,0,0.703488372093
797,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
798,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
799,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
800,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
801,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
802,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
803,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
804,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
805,2,1,0,0,0,3,1,0,1,0,0,0,0.703488372093
806,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
807,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
808,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
809,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
810,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
811,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
812,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
813,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
814,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
815,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
816,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
817,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
818,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
819,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
820,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
821,2,1,0,0,0,3,1,0,1,0,0,0,0.703488372093
822,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
823,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
824,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
825,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
826,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
827,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
828,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
829,2,1,0,0,0,3,1,0,1,0,0,0,0.703488372093
830,2,1,0,0,0,3,1,0,1,0,0,0,0.703488372093
831,2,1,0,0,0,3,1,0,0,1,0,0,0.703488372093
832,2,1,0,0,0,3,1,1,0,0,0,1,0.703488372093
833,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
834,2,1,0,0,0,3,1,1,1,1,1,0,0.703488372093
